method,ARI,AMI,FMI,unlabeled_pctg,cluster_num,pred_type_max_pctg,supervised,train_dataset,train_complexity,train_entropy,train_seq_depth_med,train_seq_depth_IQR,train_cell_types,train_cell_type_max_pctg,train_sparsity,train_sample_num,train_gene_num,test_dataset,test_complexity,test_entropy,test_seq_depth_med,test_seq_depth_IQR,test_cell_types,test_cell_type_max_pctg,test_sparsity,test_sample_num,test_gene_num,train_test_correlation,unknown_type,assigned
cellassign...63,0.48057585612374076,0.6453838728860659,0.5290553073149811,NA,NA,NA,TRUE,midbrain_human,0.9672744712705894,2.9603958606098866,0.267779427576673,0.21565716041165328,24,0.12883435582822086,0.8772950043103234,1141,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9990104738497745,hRgl2b,FALSE
seurat...64,0.3520715153105543,0.48509509862133005,0.44260496854644327,NA,10,0.22418879056047197,FALSE,midbrain_human,0.9691468956157957,2.9745510893496885,0.2690338436331985,0.21276432338333928,24,0.1252129471890971,0.8774070086632032,1174,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9989877834898275,hOPC,NA
tscan...65,0.039806834980215075,0.12571964788464982,0.15102456131852252,NA,8,0.3215339233038348,FALSE,midbrain_human,0.9691468956157957,2.9745510893496885,0.2690338436331985,0.21276432338333928,24,0.1252129471890971,0.8774070086632032,1174,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9989877834898275,hOPC,NA
sc3...66,0.29622890080158903,0.422747803246703,0.4128721338065724,NA,8,0.23244837758112094,FALSE,midbrain_human,0.9691468956157957,2.9745510893496885,0.2690338436331985,0.21276432338333928,24,0.1252129471890971,0.8774070086632032,1174,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9989877834898275,hOPC,NA
liger...67,0.08937225954193576,0.26550934535091364,0.3026735998471609,NA,15,0.6926253687315634,FALSE,midbrain_human,0.9691468956157957,2.9745510893496885,0.2690338436331985,0.21276432338333928,24,0.1252129471890971,0.8774070086632032,1174,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9989877834898275,hOPC,NA
cidr...68,0.05422813517607365,0.14856827749015733,0.1961994917120655,NA,6,0.46017699115044247,FALSE,midbrain_human,0.9691468956157957,2.9745510893496885,0.2690338436331985,0.21276432338333928,24,0.1252129471890971,0.8774070086632032,1174,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9989877834898275,hOPC,NA
monocle3...69,0.1395342533310287,0.3023980861544206,0.3407442882901206,NA,5,0.5592920353982301,FALSE,midbrain_human,0.9691468956157957,2.9745510893496885,0.2690338436331985,0.21276432338333928,24,0.1252129471890971,0.8774070086632032,1174,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9989877834898275,hOPC,NA
pcaReduce...70,0.26380990820735084,0.47610749427187704,0.3084045158090642,NA,17,0.09793510324483776,FALSE,midbrain_human,0.9691468956157957,2.9745510893496885,0.2690338436331985,0.21276432338333928,24,0.1252129471890971,0.8774070086632032,1174,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9989877834898275,hOPC,NA
seurat...71,0,0,0.9867985351134528,NA,NA,NA,FALSE,midbrain_human,0.9691468956157957,2.9745510893496885,0.2690338436331985,0.21276432338333928,24,0.1252129471890971,0.8774070086632032,1174,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9989877834898275,hOPC,TRUE
tscan...72,0,0,0.5616412735734865,NA,NA,NA,FALSE,midbrain_human,0.9691468956157957,2.9745510893496885,0.2690338436331985,0.21276432338333928,24,0.1252129471890971,0.8774070086632032,1174,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9989877834898275,hOPC,TRUE
sc3...73,1,NA,1,NA,NA,NA,FALSE,midbrain_human,0.9691468956157957,2.9745510893496885,0.2690338436331985,0.21276432338333928,24,0.1252129471890971,0.8774070086632032,1174,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9989877834898275,hOPC,TRUE
liger...74,0,0,0.8263797254771438,NA,NA,NA,FALSE,midbrain_human,0.9691468956157957,2.9745510893496885,0.2690338436331985,0.21276432338333928,24,0.1252129471890971,0.8774070086632032,1174,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9989877834898275,hOPC,TRUE
cidr...75,0,0,0.6909639358773835,NA,NA,NA,FALSE,midbrain_human,0.9691468956157957,2.9745510893496885,0.2690338436331985,0.21276432338333928,24,0.1252129471890971,0.8774070086632032,1174,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9989877834898275,hOPC,TRUE
monocle3...76,0,0,0.9735970682510685,NA,NA,NA,FALSE,midbrain_human,0.9691468956157957,2.9745510893496885,0.2690338436331985,0.21276432338333928,24,0.1252129471890971,0.8774070086632032,1174,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9989877834898275,hOPC,TRUE
pcaReduce...77,0,0,0.6883737990930489,NA,NA,NA,FALSE,midbrain_human,0.9691468956157957,2.9745510893496885,0.2690338436331985,0.21276432338333928,24,0.1252129471890971,0.8774070086632032,1174,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9989877834898275,hOPC,TRUE
seurat...78,0.26662224945395757,0.44283176281948533,0.3674578008499113,NA,NA,NA,FALSE,midbrain_human,0.9691468956157957,2.9745510893496885,0.2690338436331985,0.21276432338333928,24,0.1252129471890971,0.8774070086632032,1174,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9989877834898275,hOPC,FALSE
tscan...79,0.03358514778432729,0.11397477927652974,0.14388719894916635,NA,NA,NA,FALSE,midbrain_human,0.9691468956157957,2.9745510893496885,0.2690338436331985,0.21276432338333928,24,0.1252129471890971,0.8774070086632032,1174,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9989877834898275,hOPC,FALSE
sc3...80,0.2170227132778237,0.3725996708455453,0.34324126954792783,NA,NA,NA,FALSE,midbrain_human,0.9691468956157957,2.9745510893496885,0.2690338436331985,0.21276432338333928,24,0.1252129471890971,0.8774070086632032,1174,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9989877834898275,hOPC,FALSE
liger...81,0.06639875411625078,0.22165779891473988,0.28889251063126997,NA,NA,NA,FALSE,midbrain_human,0.9691468956157957,2.9745510893496885,0.2690338436331985,0.21276432338333928,24,0.1252129471890971,0.8774070086632032,1174,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9989877834898275,hOPC,FALSE
cidr...82,0.04796115025953803,0.12824693775537085,0.1870898058167537,NA,NA,NA,FALSE,midbrain_human,0.9691468956157957,2.9745510893496885,0.2690338436331985,0.21276432338333928,24,0.1252129471890971,0.8774070086632032,1174,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9989877834898275,hOPC,FALSE
monocle3...83,0.09839679300899964,0.24604972157666652,0.30545368314512444,NA,NA,NA,FALSE,midbrain_human,0.9691468956157957,2.9745510893496885,0.2690338436331985,0.21276432338333928,24,0.1252129471890971,0.8774070086632032,1174,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9989877834898275,hOPC,FALSE
pcaReduce...84,0.20984837308254164,0.43403924439113345,0.25966209964443776,NA,NA,NA,FALSE,midbrain_human,0.9691468956157957,2.9745510893496885,0.2690338436331985,0.21276432338333928,24,0.1252129471890971,0.8774070086632032,1174,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9989877834898275,hOPC,FALSE
seurat...85,0.35095457860315077,0.48383000888806094,0.4413442487374672,NA,10,0.22418879056047197,FALSE,midbrain_human,0.9684290976590609,2.9626430781326176,0.2723362859044596,0.21417234140597,24,0.12749349522983522,0.8770161590245285,1153,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9990104738497745,hGaba,NA
tscan...86,0.039806834980215075,0.12571964788464982,0.15102456131852252,NA,8,0.3215339233038348,FALSE,midbrain_human,0.9684290976590609,2.9626430781326176,0.2723362859044596,0.21417234140597,24,0.12749349522983522,0.8770161590245285,1153,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9990104738497745,hGaba,NA
sc3...87,0.3218359258782638,0.4191935036245777,0.4265176477318722,NA,8,0.22890855457227138,FALSE,midbrain_human,0.9684290976590609,2.9626430781326176,0.2723362859044596,0.21417234140597,24,0.12749349522983522,0.8770161590245285,1153,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9990104738497745,hGaba,NA
liger...88,0.09832126546228039,0.2817061386798501,0.31094757090843933,NA,14,0.68023598820059,FALSE,midbrain_human,0.9684290976590609,2.9626430781326176,0.2723362859044596,0.21417234140597,24,0.12749349522983522,0.8770161590245285,1153,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9990104738497745,hGaba,NA
cidr...89,0.05422813517607365,0.14856827749015733,0.1961994917120655,NA,6,0.46017699115044247,FALSE,midbrain_human,0.9684290976590609,2.9626430781326176,0.2723362859044596,0.21417234140597,24,0.12749349522983522,0.8770161590245285,1153,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9990104738497745,hGaba,NA
monocle3...90,0.13630821377466923,0.2985013535141118,0.3368009289484191,NA,5,0.5622418879056047,FALSE,midbrain_human,0.9684290976590609,2.9626430781326176,0.2723362859044596,0.21417234140597,24,0.12749349522983522,0.8770161590245285,1153,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9990104738497745,hGaba,NA
pcaReduce...91,0.3051293424643053,0.4714876523028686,0.34712583795034807,NA,17,0.08672566371681416,FALSE,midbrain_human,0.9684290976590609,2.9626430781326176,0.2723362859044596,0.21417234140597,24,0.12749349522983522,0.8770161590245285,1153,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9990104738497745,hGaba,NA
seurat...92,0,0,0.9866219229228318,NA,NA,NA,FALSE,midbrain_human,0.9684290976590609,2.9626430781326176,0.2723362859044596,0.21417234140597,24,0.12749349522983522,0.8770161590245285,1153,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9990104738497745,hGaba,TRUE
tscan...93,0,0,0.5559521328758592,NA,NA,NA,FALSE,midbrain_human,0.9684290976590609,2.9626430781326176,0.2723362859044596,0.21417234140597,24,0.12749349522983522,0.8770161590245285,1153,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9990104738497745,hGaba,TRUE
sc3...94,1,NA,1,NA,NA,NA,FALSE,midbrain_human,0.9684290976590609,2.9626430781326176,0.2723362859044596,0.21417234140597,24,0.12749349522983522,0.8770161590245285,1153,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9990104738497745,hGaba,TRUE
liger...95,0,0,0.8693127733943503,NA,NA,NA,FALSE,midbrain_human,0.9684290976590609,2.9626430781326176,0.2723362859044596,0.21417234140597,24,0.12749349522983522,0.8770161590245285,1153,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9990104738497745,hGaba,TRUE
cidr...96,0,0,0.691139188641523,NA,NA,NA,FALSE,midbrain_human,0.9684290976590609,2.9626430781326176,0.2723362859044596,0.21417234140597,24,0.12749349522983522,0.8770161590245285,1153,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9990104738497745,hGaba,TRUE
monocle3...97,0,0,0.9866219229228318,NA,NA,NA,FALSE,midbrain_human,0.9684290976590609,2.9626430781326176,0.2723362859044596,0.21417234140597,24,0.12749349522983522,0.8770161590245285,1153,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9990104738497745,hGaba,TRUE
pcaReduce...98,0,0,0.74958601549847,NA,NA,NA,FALSE,midbrain_human,0.9684290976590609,2.9626430781326176,0.2723362859044596,0.21417234140597,24,0.12749349522983522,0.8770161590245285,1153,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9990104738497745,hGaba,TRUE
seurat...99,0.2657994275721235,0.44227359319106724,0.36629199952044494,NA,NA,NA,FALSE,midbrain_human,0.9684290976590609,2.9626430781326176,0.2723362859044596,0.21417234140597,24,0.12749349522983522,0.8770161590245285,1153,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9990104738497745,hGaba,FALSE
tscan...100,0.03368197222509168,0.11436473627886551,0.14389693185150346,NA,NA,NA,FALSE,midbrain_human,0.9684290976590609,2.9626430781326176,0.2723362859044596,0.21417234140597,24,0.12749349522983522,0.8770161590245285,1153,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9990104738497745,hGaba,FALSE
sc3...101,0.2387733702576382,0.3696825981959727,0.35331151888390827,NA,NA,NA,FALSE,midbrain_human,0.9684290976590609,2.9626430781326176,0.2723362859044596,0.21417234140597,24,0.12749349522983522,0.8770161590245285,1153,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9990104738497745,hGaba,FALSE
liger...102,0.07235663686449678,0.23642886805813937,0.2931813783559289,NA,NA,NA,FALSE,midbrain_human,0.9684290976590609,2.9626430781326176,0.2723362859044596,0.21417234140597,24,0.12749349522983522,0.8770161590245285,1153,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9990104738497745,hGaba,FALSE
cidr...103,0.04798010042276131,0.12889058338224743,0.18700849919917226,NA,NA,NA,FALSE,midbrain_human,0.9684290976590609,2.9626430781326176,0.2723362859044596,0.21417234140597,24,0.12749349522983522,0.8770161590245285,1153,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9990104738497745,hGaba,FALSE
monocle3...104,0.09522217867918034,0.24019736247141257,0.3012342171755806,NA,NA,NA,FALSE,midbrain_human,0.9684290976590609,2.9626430781326176,0.2723362859044596,0.21417234140597,24,0.12749349522983522,0.8770161590245285,1153,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9990104738497745,hGaba,FALSE
pcaReduce...105,0.24774069564123993,0.4262827015208818,0.29488771503159833,NA,NA,NA,FALSE,midbrain_human,0.9684290976590609,2.9626430781326176,0.2723362859044596,0.21417234140597,24,0.12749349522983522,0.8770161590245285,1153,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9990104738497745,hGaba,FALSE
seurat...106,0.3385334994730382,0.4685093888910201,0.4323902233658616,NA,10,0.22418879056047197,FALSE,midbrain_human,0.9672744712705894,2.9603958606098866,0.267779427576673,0.21565716041165328,24,0.12883435582822086,0.8772950043103234,1141,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9990104738497745,hRgl2b,NA
tscan...107,0.039806834980215075,0.12571964788464982,0.15102456131852252,NA,8,0.3215339233038348,FALSE,midbrain_human,0.9672744712705894,2.9603958606098866,0.267779427576673,0.21565716041165328,24,0.12883435582822086,0.8772950043103234,1141,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9990104738497745,hRgl2b,NA
sc3...108,0.32404051236757964,0.4267383410339492,0.42926999481603884,NA,8,0.23303834808259588,FALSE,midbrain_human,0.9672744712705894,2.9603958606098866,0.267779427576673,0.21565716041165328,24,0.12883435582822086,0.8772950043103234,1141,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9990104738497745,hRgl2b,NA
liger...109,0.09811614433168045,0.283983854735217,0.3080120046961001,NA,15,0.6731563421828909,FALSE,midbrain_human,0.9672744712705894,2.9603958606098866,0.267779427576673,0.21565716041165328,24,0.12883435582822086,0.8772950043103234,1141,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9990104738497745,hRgl2b,NA
cidr...110,0.05422813517607365,0.14856827749015733,0.1961994917120655,NA,6,0.46017699115044247,FALSE,midbrain_human,0.9672744712705894,2.9603958606098866,0.267779427576673,0.21565716041165328,24,0.12883435582822086,0.8772950043103234,1141,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9990104738497745,hRgl2b,NA
monocle3...111,0.13919634614135593,0.3033393323937657,0.3404082123885022,NA,5,0.5616519174041298,FALSE,midbrain_human,0.9672744712705894,2.9603958606098866,0.267779427576673,0.21565716041165328,24,0.12883435582822086,0.8772950043103234,1141,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9990104738497745,hRgl2b,NA
pcaReduce...112,0.29115162895936636,0.48019441507107186,0.3346041999618375,NA,17,0.09026548672566372,FALSE,midbrain_human,0.9672744712705894,2.9603958606098866,0.267779427576673,0.21565716041165328,24,0.12883435582822086,0.8772950043103234,1141,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9990104738497745,hRgl2b,NA
seurat...113,0,0,0.9921567416492214,NA,NA,NA,FALSE,midbrain_human,0.9672744712705894,2.9603958606098866,0.267779427576673,0.21565716041165328,24,0.12883435582822086,0.8772950043103234,1141,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9990104738497745,hRgl2b,TRUE
tscan...114,0,0,0.5492478751405933,NA,NA,NA,FALSE,midbrain_human,0.9672744712705894,2.9603958606098866,0.267779427576673,0.21565716041165328,24,0.12883435582822086,0.8772950043103234,1141,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9990104738497745,hRgl2b,TRUE
sc3...115,1,NA,1,NA,NA,NA,FALSE,midbrain_human,0.9672744712705894,2.9603958606098866,0.267779427576673,0.21565716041165328,24,0.12883435582822086,0.8772950043103234,1141,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9990104738497745,hRgl2b,TRUE
liger...116,0,0,0.8108515986052133,NA,NA,NA,FALSE,midbrain_human,0.9672744712705894,2.9603958606098866,0.267779427576673,0.21565716041165328,24,0.12883435582822086,0.8772950043103234,1141,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9990104738497745,hRgl2b,TRUE
cidr...117,0,0,0.6805979596481063,NA,NA,NA,FALSE,midbrain_human,0.9672744712705894,2.9603958606098866,0.267779427576673,0.21565716041165328,24,0.12883435582822086,0.8772950043103234,1141,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9990104738497745,hRgl2b,TRUE
monocle3...118,0,0,0.9921567416492214,NA,NA,NA,FALSE,midbrain_human,0.9672744712705894,2.9603958606098866,0.267779427576673,0.21565716041165328,24,0.12883435582822086,0.8772950043103234,1141,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9990104738497745,hRgl2b,TRUE
pcaReduce...119,0,0,0.716784156883406,NA,NA,NA,FALSE,midbrain_human,0.9672744712705894,2.9603958606098866,0.267779427576673,0.21565716041165328,24,0.12883435582822086,0.8772950043103234,1141,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9990104738497745,hRgl2b,TRUE
seurat...120,0.26069028307755093,0.4333916718054352,0.36284790422539226,NA,NA,NA,FALSE,midbrain_human,0.9672744712705894,2.9603958606098866,0.267779427576673,0.21565716041165328,24,0.12883435582822086,0.8772950043103234,1141,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9990104738497745,hRgl2b,FALSE
tscan...121,0.033231278713094045,0.11467775893933221,0.14328770996205506,NA,NA,NA,FALSE,midbrain_human,0.9672744712705894,2.9603958606098866,0.267779427576673,0.21565716041165328,24,0.12883435582822086,0.8772950043103234,1141,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9990104738497745,hRgl2b,FALSE
sc3...122,0.24848032203358583,0.38740277700620734,0.3620483366111179,NA,NA,NA,FALSE,midbrain_human,0.9672744712705894,2.9603958606098866,0.267779427576673,0.21565716041165328,24,0.12883435582822086,0.8772950043103234,1141,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9990104738497745,hRgl2b,FALSE
liger...123,0.07871676170504212,0.25228556058757623,0.296463959487288,NA,NA,NA,FALSE,midbrain_human,0.9672744712705894,2.9603958606098866,0.267779427576673,0.21565716041165328,24,0.12883435582822086,0.8772950043103234,1141,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9990104738497745,hRgl2b,FALSE
cidr...124,0.04732530602310717,0.12913368458011248,0.18645710579687705,NA,NA,NA,FALSE,midbrain_human,0.9672744712705894,2.9603958606098866,0.267779427576673,0.21565716041165328,24,0.12883435582822086,0.8772950043103234,1141,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9990104738497745,hRgl2b,FALSE
monocle3...125,0.10127462379788928,0.2561461466375946,0.3059579491358988,NA,NA,NA,FALSE,midbrain_human,0.9672744712705894,2.9603958606098866,0.267779427576673,0.21565716041165328,24,0.12883435582822086,0.8772950043103234,1141,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9990104738497745,hRgl2b,FALSE
pcaReduce...126,0.24307476108897746,0.4446968458198165,0.2906768580815576,NA,NA,NA,FALSE,midbrain_human,0.9672744712705894,2.9603958606098866,0.267779427576673,0.21565716041165328,24,0.12883435582822086,0.8772950043103234,1141,19531,midbrain_human,0.9715792854739576,3.0063400846510233,0.2700322564128821,0.21478674927039065,25,0.12389380530973451,0.8770232452485717,1695,19531,0.9990104738497745,hRgl2b,FALSE
